,SEQN,milk_type_dummy,milk_product_consumption_freq_dummy,eat_outside,ready_to_eat_food,frozen_food
973,84705.0,30.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
974,84706.0,,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79
975,84707.0,13.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
976,84708.0,11.0,3.0,2.0,2.0,5.0
977,84709.0,10.0,3.0,2.0,4.0,4.0
978,84710.0,30.0,1.0,3.0,5.397605346934028e-79,5.397605346934028e-79
979,84711.0,10.0,2.0,10.0,5.397605346934028e-79,4.0
980,84712.0,10.0,2.0,21.0,3.0,5.397605346934028e-79
981,84713.0,10.0,3.0,1.0,5.397605346934028e-79,1.0
982,84714.0,30.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
983,84715.0,10.0,1.0,6.0,21.0,5.0
984,84716.0,11.0,2.0,5.0,6.0,2.0
985,84717.0,10.0,3.0,5.397605346934028e-79,2.0,10.0
986,84718.0,10.0,3.0,1.0,1.0,10.0
987,84719.0,11.0,3.0,1.0,5.397605346934028e-79,1.0
988,84720.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
989,84721.0,11.0,3.0,4.0,5.397605346934028e-79,10.0
990,84722.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
991,84723.0,11.0,2.0,6.0,5.397605346934028e-79,5.397605346934028e-79
992,84724.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0
993,84725.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
994,84726.0,30.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
995,84727.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0
996,84728.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0
997,84729.0,12.0,2.0,5.397605346934028e-79,2.0,5.0
998,84730.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
999,84731.0,11.0,2.0,,,
1000,84732.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1001,84733.0,11.0,3.0,2.0,3.0,5.397605346934028e-79
1002,84734.0,11.0,2.0,5.0,1.0,7.0
1003,84735.0,30.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1004,84736.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1005,84737.0,11.0,3.0,7.0,17.0,8.0
1006,84738.0,11.0,2.0,10.0,5.397605346934028e-79,5.397605346934028e-79
1007,84739.0,11.0,3.0,,,
1008,84740.0,12.0,3.0,1.0,5.397605346934028e-79,1.0
1009,84741.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1010,84742.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1011,84743.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1012,84744.0,,,,,
1013,84745.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1014,84746.0,10.0,3.0,4.0,5.397605346934028e-79,8.0
1015,84747.0,12.0,2.0,5.397605346934028e-79,7.0,1.0
1016,84748.0,11.0,3.0,10.0,2.0,30.0
1017,84749.0,10.0,2.0,3.0,25.0,60.0
1018,84750.0,11.0,3.0,1.0,5.397605346934028e-79,2.0
1019,84751.0,10.0,2.0,4.0,1.0,12.0
1020,84752.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1021,84753.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1022,84754.0,11.0,3.0,2.0,5.397605346934028e-79,4.0
1023,84755.0,13.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1024,84756.0,11.0,2.0,7.0,5.0,2.0
1025,84757.0,30.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1026,84758.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1027,84759.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1028,84760.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1029,84761.0,10.0,3.0,7.0,5.0,2.0
1030,84762.0,11.0,3.0,1.0,4.0,5.397605346934028e-79
1031,84763.0,11.0,3.0,4.0,1.0,5.397605346934028e-79
1032,84764.0,12.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
1033,84765.0,10.0,1.0,14.0,20.0,5.397605346934028e-79
1034,84766.0,11.0,1.0,15.0,20.0,5.397605346934028e-79
1035,84767.0,10.0,2.0,3.0,5.397605346934028e-79,5.0
1036,84768.0,11.0,3.0,5.0,5.0,2.0
1037,84769.0,11.0,1.0,2.0,5.397605346934028e-79,1.0
1038,84770.0,11.0,2.0,3.0,4.0,4.0
1039,84771.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1040,84772.0,10.0,2.0,6.0,4.0,4.0
1041,84773.0,11.0,3.0,3.0,1.0,60.0
1042,84774.0,14.0,2.0,4.0,1.0,5.397605346934028e-79
1043,84775.0,10.0,3.0,3.0,5.397605346934028e-79,3.0
1044,84776.0,11.0,2.0,3.0,5.397605346934028e-79,1.0
1045,84777.0,10.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1046,84778.0,10.0,1.0,7.0,,3.0
1047,84779.0,10.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1048,84780.0,12.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1049,84781.0,10.0,3.0,5.0,8.0,5.397605346934028e-79
1050,84782.0,10.0,3.0,2.0,5.397605346934028e-79,1.0
1051,84783.0,11.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1052,84784.0,10.0,2.0,4.0,5.397605346934028e-79,5.397605346934028e-79
1053,84785.0,10.0,1.0,7.0,5.397605346934028e-79,4.0
1054,84786.0,13.0,3.0,5.0,5.397605346934028e-79,6.0
1055,84787.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1056,84788.0,10.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1057,84789.0,,,,,
1058,84790.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1059,84791.0,11.0,3.0,1.0,2.0,5.397605346934028e-79
1060,84792.0,11.0,3.0,3.0,5.397605346934028e-79,15.0
1061,84793.0,,5.397605346934028e-79,12.0,5.397605346934028e-79,20.0
1062,84794.0,10.0,3.0,3.0,8.0,13.0
1063,84795.0,12.0,1.0,7.0,4.0,7.0
1064,84796.0,11.0,1.0,2.0,5.397605346934028e-79,2.0
1065,84797.0,10.0,3.0,7.0,5.397605346934028e-79,6.0
1066,84798.0,11.0,3.0,6.0,5.397605346934028e-79,6.0
1067,84799.0,13.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1068,84800.0,10.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1069,84801.0,12.0,3.0,3.0,8.0,5.397605346934028e-79
1070,84802.0,11.0,3.0,1.0,4.0,10.0
1071,84803.0,11.0,1.0,3.0,5.397605346934028e-79,2.0
1072,84804.0,10.0,2.0,1.0,2.0,5.397605346934028e-79
1073,84805.0,11.0,2.0,2.0,5.397605346934028e-79,1.0
1074,84806.0,10.0,2.0,2.0,10.0,2.0
1075,84807.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1076,84808.0,,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0
1077,84809.0,30.0,3.0,1.0,1.0,1.0
1078,84810.0,10.0,2.0,2.0,4.0,2.0
1079,84811.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1080,84812.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1081,84813.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
1082,84814.0,11.0,3.0,1.0,2.0,5.397605346934028e-79
1083,84815.0,11.0,3.0,5.397605346934028e-79,2.0,5.0
1084,84816.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1085,84817.0,10.0,3.0,3.0,1.0,1.0
1086,84818.0,11.0,2.0,3.0,1.0,2.0
1087,84819.0,,,,,
1088,84820.0,11.0,1.0,10.0,5.397605346934028e-79,5.0
1089,84821.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1090,84822.0,10.0,2.0,3.0,8.0,5.397605346934028e-79
1091,84823.0,13.0,3.0,1.0,5.397605346934028e-79,1.0
1092,84824.0,,,,,
1093,84825.0,10.0,3.0,6.0,4.0,4.0
1094,84826.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1095,84827.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1096,84828.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1097,84829.0,11.0,2.0,4.0,3.0,5.397605346934028e-79
1098,84830.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1099,84831.0,10.0,2.0,21.0,2.0,5.397605346934028e-79
1100,84832.0,13.0,3.0,12.0,2.0,2.0
1101,84833.0,14.0,3.0,2.0,5.0,3.0
1102,84834.0,13.0,3.0,1.0,5.397605346934028e-79,4.0
1103,84835.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1104,84836.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1105,84837.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1106,84838.0,13.0,3.0,6.0,5.397605346934028e-79,5.397605346934028e-79
1107,84839.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1108,84840.0,10.0,3.0,5.0,5.397605346934028e-79,5.0
1109,84841.0,11.0,2.0,5.397605346934028e-79,2.0,5.397605346934028e-79
1110,84842.0,10.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1111,84843.0,10.0,1.0,2.0,2.0,5.397605346934028e-79
1112,84844.0,10.0,3.0,5.0,5.397605346934028e-79,5.397605346934028e-79
1113,84845.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1114,84846.0,13.0,2.0,6.0,5.397605346934028e-79,2.0
1115,84847.0,12.0,2.0,2.0,5.397605346934028e-79,3.0
1116,84848.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1117,84849.0,10.0,1.0,14.0,4.0,5.397605346934028e-79
1118,84850.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1119,84851.0,12.0,3.0,,,
1120,84852.0,30.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1121,84853.0,13.0,2.0,2.0,5.397605346934028e-79,1.0
1122,84854.0,12.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1123,84855.0,10.0,2.0,1.0,1.0,1.0
1124,84856.0,,,,,
1125,84857.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1126,84858.0,11.0,3.0,2.0,1.0,5.397605346934028e-79
1127,84859.0,,5.397605346934028e-79,3.0,5.397605346934028e-79,3.0
1128,84860.0,10.0,3.0,2.0,2.0,2.0
1129,84861.0,12.0,3.0,3.0,5.397605346934028e-79,1.0
1130,84862.0,30.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1131,84863.0,11.0,3.0,2.0,5.397605346934028e-79,4.0
1132,84864.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1133,84865.0,10.0,2.0,1.0,25.0,5.397605346934028e-79
1134,84866.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1135,84867.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1136,84868.0,11.0,2.0,4.0,12.0,5.397605346934028e-79
1137,84869.0,12.0,2.0,4.0,5.397605346934028e-79,12.0
1138,84870.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1139,84871.0,11.0,3.0,,,
1140,84872.0,11.0,3.0,10.0,5.397605346934028e-79,5.397605346934028e-79
1141,84873.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1142,84874.0,11.0,3.0,2.0,5.0,5.397605346934028e-79
1143,84875.0,10.0,2.0,5.0,5.397605346934028e-79,5.397605346934028e-79
1144,84876.0,,,,,
1145,84877.0,30.0,3.0,1.0,5.397605346934028e-79,1.0
1146,84878.0,12.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1147,84879.0,10.0,3.0,18.0,2.0,2.0
1148,84880.0,12.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1149,84881.0,10.0,3.0,4.0,5.0,3.0
1150,84882.0,11.0,2.0,4.0,2.0,3.0
1151,84883.0,11.0,3.0,2.0,5.397605346934028e-79,1.0
1152,84884.0,11.0,3.0,1.0,5.397605346934028e-79,2.0
1153,84885.0,,5.397605346934028e-79,5.397605346934028e-79,3.0,5.397605346934028e-79
1154,84886.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1155,84887.0,10.0,2.0,2.0,1.0,5.397605346934028e-79
1156,84888.0,,,,,
1157,84889.0,12.0,3.0,2.0,5.397605346934028e-79,1.0
1158,84890.0,10.0,3.0,3.0,2.0,2.0
1159,84891.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1160,84892.0,11.0,3.0,3.0,2.0,5.397605346934028e-79
1161,84893.0,,5.397605346934028e-79,7.0,2.0,2.0
1162,84894.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1163,84895.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1164,84896.0,,5.397605346934028e-79,21.0,5.397605346934028e-79,5.397605346934028e-79
1165,84897.0,11.0,3.0,10.0,5.397605346934028e-79,9.0
1166,84898.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1167,84899.0,14.0,2.0,4.0,5.397605346934028e-79,30.0
1168,84900.0,12.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1169,84901.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1170,84902.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
1171,84903.0,12.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1172,84904.0,30.0,2.0,1.0,1.0,5.397605346934028e-79
1173,84905.0,13.0,2.0,1.0,5.397605346934028e-79,2.0
1174,84906.0,10.0,3.0,2.0,5.397605346934028e-79,2.0
1175,84907.0,11.0,3.0,,,
1176,84908.0,10.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1177,84909.0,12.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1178,84910.0,11.0,3.0,10.0,5.397605346934028e-79,5.397605346934028e-79
1179,84911.0,11.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1180,84912.0,14.0,3.0,7.0,15.0,5.397605346934028e-79
1181,84913.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1182,84914.0,14.0,2.0,3.0,5.0,2.0
1183,84915.0,11.0,2.0,1.0,4.0,5.397605346934028e-79
1184,84916.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1185,84917.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,30.0
1186,84918.0,14.0,1.0,5.0,5.397605346934028e-79,5.397605346934028e-79
1187,84919.0,10.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79
1188,84920.0,10.0,2.0,7.0,2.0,5.397605346934028e-79
1189,84921.0,10.0,2.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1190,84922.0,,5.397605346934028e-79,2.0,5.0,4.0
1191,84923.0,30.0,2.0,1.0,5.397605346934028e-79,1.0
1192,84924.0,12.0,3.0,1.0,5.397605346934028e-79,5.0
1193,84925.0,,,,,
1194,84926.0,10.0,1.0,2.0,5.397605346934028e-79,2.0
1195,84927.0,,5.397605346934028e-79,5.0,5.397605346934028e-79,10.0
1196,84928.0,13.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1197,84929.0,13.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1198,84930.0,10.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1199,84931.0,11.0,2.0,5.0,5.397605346934028e-79,5.397605346934028e-79
1200,84932.0,11.0,3.0,5.397605346934028e-79,5.0,5.397605346934028e-79
1201,84933.0,11.0,3.0,7.0,5.397605346934028e-79,5.397605346934028e-79
1202,84934.0,11.0,2.0,1.0,4.0,5.397605346934028e-79
1203,84935.0,,5.397605346934028e-79,10.0,5.397605346934028e-79,5.397605346934028e-79
1204,84936.0,13.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1205,84937.0,11.0,2.0,3.0,8.0,4.0
1206,84938.0,11.0,3.0,7.0,2.0,5.397605346934028e-79
1207,84939.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1208,84940.0,11.0,3.0,2.0,2.0,2.0
1209,84941.0,10.0,3.0,4.0,5.397605346934028e-79,4.0
1210,84942.0,13.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1211,84943.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1212,84944.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1213,84945.0,,5.397605346934028e-79,1.0,15.0,30.0
1214,84946.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1215,84947.0,11.0,1.0,14.0,4.0,2.0
1216,84948.0,30.0,2.0,7.0,2.0,5.397605346934028e-79
1217,84949.0,30.0,2.0,2.0,3.0,5.397605346934028e-79
1218,84950.0,14.0,3.0,1.0,3.0,5.397605346934028e-79
1219,84951.0,10.0,2.0,9.0,5.0,5.397605346934028e-79
1220,84952.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1221,84953.0,10.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1222,84954.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0
1223,84955.0,,,,,
1224,84956.0,13.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1225,84957.0,30.0,3.0,8.0,20.0,5.397605346934028e-79
1226,84958.0,13.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1227,84959.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1228,84960.0,11.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1229,84961.0,,,,,
1230,84962.0,,5.397605346934028e-79,10.0,3.0,5.397605346934028e-79
1231,84963.0,11.0,2.0,1.0,2.0,2.0
1232,84964.0,30.0,2.0,1.0,2.0,5.397605346934028e-79
1233,84965.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1234,84966.0,30.0,2.0,3.0,15.0,1.0
1235,84967.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
1236,84968.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1237,84969.0,30.0,3.0,4.0,5.397605346934028e-79,5.397605346934028e-79
1238,84970.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1239,84971.0,10.0,3.0,1.0,1.0,5.397605346934028e-79
1240,84972.0,11.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1241,84973.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1242,84974.0,13.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1243,84975.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1244,84976.0,11.0,2.0,22.0,5.397605346934028e-79,5.397605346934028e-79
1245,84977.0,30.0,1.0,14.0,5.397605346934028e-79,5.397605346934028e-79
1246,84978.0,10.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79
1247,84979.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1248,84980.0,13.0,2.0,1.0,4.0,5.397605346934028e-79
1249,84981.0,10.0,3.0,2.0,5.397605346934028e-79,5.0
1250,84982.0,12.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1251,84983.0,11.0,3.0,1.0,5.397605346934028e-79,1.0
1252,84984.0,13.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1253,84985.0,11.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1254,84986.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,8.0
1255,84987.0,12.0,3.0,2.0,5.397605346934028e-79,8.0
1256,84988.0,10.0,2.0,2.0,8.0,5.397605346934028e-79
1257,84989.0,11.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1258,84990.0,12.0,1.0,3.0,15.0,5.397605346934028e-79
1259,84991.0,,,,,
1260,84992.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.0
1261,84993.0,10.0,2.0,5.0,3.0,5.397605346934028e-79
1262,84994.0,10.0,3.0,3.0,5.397605346934028e-79,4.0
1263,84995.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1264,84996.0,30.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1265,84997.0,12.0,2.0,3.0,5.397605346934028e-79,3.0
1266,84998.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0
1267,84999.0,,5.397605346934028e-79,,,
1268,85000.0,10.0,1.0,5.397605346934028e-79,8.0,8.0
1269,85001.0,10.0,1.0,2.0,5.397605346934028e-79,1.0
1270,85002.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1271,85003.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1272,85004.0,11.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1273,85005.0,10.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1274,85006.0,,5.397605346934028e-79,6.0,5.397605346934028e-79,5.397605346934028e-79
1275,85007.0,,5.397605346934028e-79,4.0,2.0,2.0
1276,85008.0,,,,,
1277,85009.0,10.0,1.0,10.0,2.0,1.0
1278,85010.0,12.0,2.0,2.0,5.397605346934028e-79,3.0
1279,85011.0,10.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1280,85012.0,11.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1281,85013.0,,,,,
1282,85014.0,,5.397605346934028e-79,6.0,15.0,1.0
1283,85015.0,,,,,
1284,85016.0,30.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1285,85017.0,11.0,1.0,5.0,2.0,5.397605346934028e-79
1286,85018.0,13.0,2.0,5.0,5.397605346934028e-79,3.0
1287,85019.0,11.0,3.0,1.0,1.0,5.397605346934028e-79
1288,85020.0,12.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1289,85021.0,11.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0
1290,85022.0,,5.397605346934028e-79,4.0,1.0,1.0
1291,85023.0,12.0,3.0,2.0,2.0,1.0
1292,85024.0,13.0,3.0,5.0,2.0,1.0
1293,85025.0,10.0,2.0,1.0,5.397605346934028e-79,5.0
1294,85026.0,11.0,2.0,1.0,4.0,5.397605346934028e-79
1295,85027.0,10.0,3.0,15.0,8.0,1.0
1296,85028.0,11.0,3.0,5.397605346934028e-79,4.0,4.0
1297,85029.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1298,85030.0,11.0,1.0,4.0,5.397605346934028e-79,1.0
1299,85031.0,11.0,2.0,5.397605346934028e-79,1.0,4.0
1300,85032.0,,,,,
1301,85033.0,10.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1302,85034.0,30.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1303,85035.0,10.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1304,85036.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1305,85037.0,11.0,2.0,14.0,5.397605346934028e-79,5.397605346934028e-79
1306,85038.0,10.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0
1307,85039.0,,5.397605346934028e-79,5.397605346934028e-79,1.0,5.397605346934028e-79
1308,85040.0,12.0,1.0,1.0,5.397605346934028e-79,1.0
1309,85041.0,13.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1310,85042.0,,5.397605346934028e-79,2.0,5.397605346934028e-79,5.397605346934028e-79
1311,85043.0,11.0,1.0,2.0,1.0,12.0
1312,85044.0,,,,,
1313,85045.0,30.0,3.0,1.0,3.0,5.397605346934028e-79
1314,85046.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1315,85047.0,13.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1316,85048.0,10.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1317,85049.0,10.0,1.0,5.0,8.0,2.0
1318,85050.0,10.0,1.0,5.397605346934028e-79,5.397605346934028e-79,30.0
1319,85051.0,10.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1320,85052.0,30.0,1.0,4.0,5.397605346934028e-79,2.0
1321,85053.0,30.0,1.0,1.0,5.397605346934028e-79,2.0
1322,85054.0,12.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79
1323,85055.0,11.0,1.0,5.0,10.0,5.0
1324,85056.0,12.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0
1325,85057.0,10.0,2.0,14.0,4.0,20.0
1326,85058.0,10.0,3.0,2.0,3.0,5.397605346934028e-79
1327,85059.0,10.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79
1328,85060.0,11.0,3.0,5.0,5.0,5.397605346934028e-79
1329,85061.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1330,85062.0,,5.397605346934028e-79,5.397605346934028e-79,3.0,4.0
1331,85063.0,12.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1332,85064.0,11.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79
1333,85065.0,12.0,3.0,2.0,5.397605346934028e-79,10.0
1334,85066.0,13.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79
1335,85067.0,11.0,3.0,2.0,5.397605346934028e-79,4.0
1336,85068.0,,,,,
1337,85069.0,,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79
1338,85070.0,11.0,2.0,7.0,5.397605346934028e-79,5.397605346934028e-79
1339,85071.0,,,,,
1340,85072.0,,,,,
1341,85073.0,11.0,1.0,2.0,3.0,5.397605346934028e-79
1342,85074.0,11.0,1.0,3.0,1.0,5.397605346934028e-79
1343,85075.0,11.0,3.0,1.0,10.0,5.397605346934028e-79
1344,85076.0,11.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79
1345,85077.0,11.0,2.0,2.0,1.0,5.397605346934028e-79
1346,85078.0,10.0,3.0,5.0,4.0,5.397605346934028e-79
1347,85079.0,,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
