,SEQN,Spending_on_nonfood,Spending_on_eating_out,Spending_on_carryout_deliverred,Spending_on_food
0,62161.0,5.396261677776262e-85,0.9997500622345036,5.396261677776262e-85,0.0002499377654963914
1,62162.0,1.542172956266865e-81,0.14285714285714285,1.542172956266865e-81,0.8571428571428571
2,62163.0,0.15762925598991173,0.09457755359394704,6.806564119715041e-82,0.7477931904161412
3,62164.0,0.03225806451612903,0.16129032258064516,8.705815075700045e-82,0.8064516129032258
4,62165.0,0.07692307692307693,0.057692307692307696,1.0380010282565439e-81,0.8653846153846154
5,62166.0,5.390683709051606e-85,0.9987166478241938,5.390683709051606e-85,0.0012833521758062647
6,62167.0,9.813827903516414e-82,0.09090909090909091,9.813827903516414e-82,0.9090909090909091
7,62168.0,6.495313293542753e-82,0.07220216606498195,0.12033694344163658,0.8074608904933815
8,62169.0,0.1724137931034483,0.04597701149425287,6.204144076935664e-82,0.7816091954022989
9,62170.0,4.693569866899155e-82,0.43478260869565216,0.043478260869565216,0.5217391304347826
10,62171.0,7.19680712924537e-82,0.3333333333333333,7.19680712924537e-82,0.6666666666666666
11,62172.0,2.698802673467014e-81,0.25,2.698802673467014e-81,0.75
12,62173.0,0.5,2.698805372272386e-85,2.698805372272386e-85,0.5
13,62174.0,5.604989976047796e-82,0.1557632398753894,5.604989976047796e-82,0.8442367601246106
14,62175.0,5.681689838877924e-82,0.05263157894736842,5.681689838877924e-82,0.9473684210526315
15,62176.0,0.142761841227485,0.28552368245497,3.6008041006898115e-82,0.571714476317545
16,62177.0,9.813827903516414e-82,0.09090909090909091,9.813827903516414e-82,0.9090909090909091
17,62178.0,0.1524390243902439,0.08536585365853659,3.291222772520749e-81,0.7621951219512195
18,62179.0,1.420422459719481e-81,0.5263157894736842,1.420422459719481e-81,0.47368421052631576
19,62180.0,5.5360054840349e-82,0.02564102564102564,0.041025641025641026,0.9333333333333333
20,62181.0,7.444972892322797e-82,0.034482758620689655,7.444972892322797e-82,0.9655172413793103
21,62182.0,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.5
22,62183.0,0.06201550387596899,0.1937984496124031,8.368380382843454e-82,0.7441860465116279
23,62184.0,4.1520041130261753e-82,0.2692307692307692,4.1520041130261753e-82,0.7307692307692307
24,62185.0,1.574563986853567e-82,0.25,1.574563986853567e-82,0.75
25,62186.0,4.1552004210423615e-82,0.13163972286374134,0.09853733641262509,0.7698229407236336
26,62187.0,3.5864487355043377e-82,0.2843853820598007,3.5864487355043377e-82,0.7156146179401994
27,62188.0,0.16653696498054474,0.16653696498054474,4.200471087108193e-82,0.6669260700389105
28,62189.0,1.741163015140009e-81,1.741163015140009e-81,0.03225806451612903,0.967741935483871
29,62190.0,2.698802673467014e-81,2.698802673467014e-81,2.698802673467014e-81,1.0
30,62191.0,1.1484266695604315e-81,0.14893617021276595,1.1484266695604315e-81,0.851063829787234
31,62192.0,3.5163552748755884e-82,0.2280130293159609,0.16742671009771987,0.6045602605863192
32,62193.0,7.3838650436854e-82,0.027359781121751026,0.015047879616963064,0.957592339261286
33,62194.0,3.175061968784722e-82,0.4117647058823529,0.058823529411764705,0.5294117647058824
34,62195.0,6.806564119715041e-82,0.4312736443883985,0.03783102143757881,0.5308953341740227
35,62196.0,0.10674157303370786,0.37453183520599254,3.369291727174799e-82,0.5187265917602997
36,62197.0,0.07872078720787208,0.3948339483394834,3.319560483969267e-82,0.5264452644526445
37,62198.0,1.2851441302223877e-81,0.047619047619047616,1.2851441302223877e-81,0.9523809523809523
38,62199.0,8.691796049813249e-82,0.394524959742351,8.691796049813249e-82,0.605475040257649
39,62200.0,0.0572655690765927,0.2147458840372226,0.07158196134574088,0.6564065855404437
40,62201.0,5.397605346934028e-81,5.397605346934028e-81,5.397605346934028e-81,1.0
41,62202.0,4.8583306453051554e-82,0.23132313231323132,0.21602160216021601,0.5526552655265526
42,62203.0,0.2,5.397605346934028e-82,5.397605346934028e-82,0.8
43,62204.0,0.15274949083503056,0.08655804480651731,0.03054989816700611,0.7301425661914461
44,62205.0,4.1520041130261753e-82,0.5384615384615384,0.23076923076923078,0.23076923076923078
45,62206.0,5.860592124792647e-82,5.860592124792647e-82,0.3485342019543974,0.6514657980456027
46,62207.0,1.1994678548742284e-81,0.1111111111111111,1.1994678548742284e-81,0.8888888888888888
47,62208.0,8.304008226052351e-82,0.23076923076923078,8.304008226052351e-82,0.7692307692307693
48,62209.0,2.89726534993775e-82,0.3446054750402576,0.08051529790660225,0.5748792270531401
49,62210.0,0.04,0.4,0.04,0.52
50,62211.0,1.4166943167805847e-81,0.1679790026246719,1.4166943167805847e-81,0.8320209973753281
51,62212.0,6.747006683667535e-82,0.1875,0.0625,0.75
52,62213.0,0.1111111111111111,0.14814814814814814,1.9991130914570474e-81,0.7407407407407407
53,62214.0,0.0273972602739726,0.4885844748858447,0.0273972602739726,0.45662100456621
54,62215.0,2.159042138773611e-81,2.159042138773611e-81,2.159042138773611e-81,1.0
55,62216.0,8.178189919597012e-82,0.3787878787878788,0.09090909090909091,0.5303030303030303
56,62217.0,2.2490022278891783e-81,0.08333333333333333,2.2490022278891783e-81,0.9166666666666667
57,62218.0,4.9931594328714414e-82,0.05550416281221091,4.9931594328714414e-82,0.9444958371877892
58,62219.0,8.304008226052351e-82,0.07692307692307693,8.304008226052351e-82,0.9230769230769231
59,62220.0,1.741163015140009e-81,0.3225806451612903,1.741163015140009e-81,0.6774193548387097
60,62221.0,0.06201550387596899,0.1937984496124031,8.368380382843454e-82,0.7441860465116279
61,62222.0,0.05405405405405406,0.20270270270270271,0.06756756756756757,0.6756756756756757
62,62223.0,9.995012488768105e-05,5.39491328520471e-85,5.39491328520471e-85,0.9999000498751123
63,62224.0,3.271275967838805e-82,0.06060606060606061,0.030303030303030304,0.9090909090909091
64,62225.0,0.1276595744680851,0.2553191489361702,0.02127659574468085,0.5957446808510638
65,62226.0,6.15462411280961e-82,0.24401368301026224,6.15462411280961e-82,0.7559863169897377
66,62227.0,3.2574564556029137e-82,0.18105009052504525,0.060350030175015085,0.7585998792999397
67,62228.0,5.396261677776262e-85,0.9997500622345036,5.396261677776262e-85,0.0002499377654963914
68,62229.0,4.906913951758207e-81,0.09090909090909091,4.906913951758207e-81,0.9090909090909091
69,62230.0,1.349401336733507e-81,0.25,1.349401336733507e-81,0.75
70,62231.0,3.3735033418337675e-82,0.375,0.0625,0.5625
71,62232.0,5.997339274371142e-82,0.1111111111111111,5.997339274371142e-82,0.8888888888888888
72,62233.0,1.2851441302223877e-81,0.19047619047619047,0.14285714285714285,0.6666666666666666
73,62234.0,8.77659406005533e-82,0.13821138211382114,0.04878048780487805,0.8130081300813008
74,62235.0,5.323082196187404e-82,0.39447731755424065,5.323082196187404e-82,0.6055226824457594
75,62236.0,5.044490978443017e-82,0.2,5.044490978443017e-82,0.8
76,62237.0,0.12213740458015267,0.15267175572519084,0.11450381679389313,0.6106870229007634
77,62238.0,0.05,0.25,5.397605346934028e-82,0.7
78,62239.0,7.274400737107855e-82,0.1347708894878706,7.274400737107855e-82,0.8652291105121294
79,62240.0,0.15936626281453867,0.1863932898415657,5.030387089407295e-82,0.6542404473438956
80,62241.0,2.76800274201745e-82,0.5128205128205128,0.07692307692307693,0.41025641025641024
81,62242.0,1.2408288153871328e-81,0.28735632183908044,0.022988505747126436,0.6896551724137931
82,62243.0,0.00910010111223458,0.024266936299292215,0.04044489383215369,0.9261880687563195
83,62244.0,0.06382978723404255,0.1702127659574468,4.593706678241726e-82,0.7659574468085106
84,62245.0,7.914377341545495e-82,0.4398826979472141,0.05865102639296188,0.501466275659824
85,62246.0,6.298255947414268e-82,6.298255947414268e-82,6.298255947414268e-82,1.0
86,62247.0,1.439361425849074e-81,0.2,1.439361425849074e-81,0.7999999999999999
87,62248.0,3.855432390667163e-82,3.855432390667163e-82,3.855432390667163e-82,1.0
88,62249.0,0.2727272727272727,0.2727272727272727,2.4534569758791035e-81,0.45454545454545453
89,62250.0,0.12475633528265107,0.16666666666666666,0.08284600389863547,0.6257309941520468
90,62251.0,7.710864781334326e-82,0.2857142857142857,7.710864781334326e-82,0.7142857142857142
91,62252.0,9.995565457285237e-82,0.07407407407407407,9.995565457285237e-82,0.9259259259259259
92,62253.0,2.2121333389073886e-81,0.12295081967213115,2.2121333389073886e-81,0.8770491803278688
93,62254.0,5.997339274371142e-82,0.16666666666666666,0.16666666666666666,0.6666666666666666
94,62255.0,0.16666666666666666,4.4980044557783565e-81,4.4980044557783565e-81,0.8333333333333334
95,62256.0,1.542172956266865e-81,1.542172956266865e-81,1.542172956266865e-81,1.0
96,62257.0,,,,
97,62258.0,5.1900051412827194e-82,0.2798076923076923,5.1900051412827194e-82,0.7201923076923077
98,62259.0,1.893896612959308e-81,0.07017543859649122,0.017543859649122806,0.9122807017543859
99,62260.0,6.197021064218172e-82,0.17221584385763491,0.01722158438576349,0.8105625717566016
100,62261.0,9.707923285852569e-82,0.2302158273381295,9.707923285852569e-82,0.7697841726618705
101,62262.0,5.604989976047796e-82,5.604989976047796e-82,5.604989976047796e-82,1.0
102,62263.0,2.2490022278891783e-81,0.16666666666666666,2.2490022278891783e-81,0.8333333333333334
103,62264.0,2.0215750363048794e-81,0.2808988764044944,2.0215750363048794e-81,0.7191011235955056
104,62265.0,0.15384615384615385,0.15384615384615385,4.1520041130261753e-82,0.6923076923076923
105,62266.0,0.060240963855421686,0.14457831325301204,0.07228915662650602,0.7228915662650602
106,62267.0,0.15,0.15,0.1,0.6
107,62268.0,0.04671857619577308,6.004010397034514e-82,6.004010397034514e-82,0.9532814238042269
108,62269.0,0.10638297872340426,0.02127659574468085,0.02127659574468085,0.851063829787234
109,62270.0,8.567627534815917e-82,0.15873015873015872,0.047619047619047616,0.7936507936507936
110,62271.0,3.855432390667163e-82,0.14285714285714285,0.14285714285714285,0.7142857142857143
111,62272.0,0.09090909090909091,4.906913951758207e-82,4.906913951758207e-82,0.9090909090909092
112,62273.0,4.73474153239827e-82,0.5263157894736842,0.03508771929824561,0.43859649122807015
113,62274.0,0.13333333333333333,0.03333333333333333,8.996008911556714e-82,0.8333333333333334
114,62275.0,0.09918319719953325,0.24970828471411902,0.03500583430571762,0.61610268378063
115,62276.0,4.997256506178108e-05,0.9994503017843204,5.394643687549563e-85,0.0004997256506178108
116,62277.0,1.349401336733507e-81,0.25,1.349401336733507e-81,0.75
117,62278.0,0.05787037037037037,0.24768518518518517,1.2494456821606545e-81,0.6944444444444444
118,62279.0,1.3769401395239866e-81,0.10714285714285714,1.3769401395239866e-81,0.8928571428571429
119,62280.0,1.542172956266865e-81,1.542172956266865e-81,1.542172956266865e-81,1.0
120,62281.0,8.056127383483624e-82,0.22388059701492538,0.029850746268656716,0.7462686567164178
121,62282.0,2.698802673467014e-81,2.698802673467014e-81,2.698802673467014e-81,1.0
122,62283.0,9.46948306479654e-82,0.17543859649122806,0.03508771929824561,0.7894736842105263
123,62284.0,0.14705882352941177,0.38235294117647056,1.5875309843923611e-81,0.47058823529411764
124,62285.0,1.7581776374377942e-81,0.16286644951140064,1.7581776374377942e-81,0.8371335504885994
125,62286.0,0.13617021276595745,0.18085106382978725,0.13617021276595745,0.5468085106382978
126,62287.0,1.420422459719481e-81,0.07894736842105263,1.420422459719481e-81,0.9210526315789473
127,62288.0,2.0760020565130878e-81,0.38461538461538464,2.0760020565130878e-81,0.6153846153846154
128,62289.0,1.542172956266865e-81,0.14285714285714285,1.542172956266865e-81,0.8571428571428571
129,62290.0,2.1334408485905247e-81,0.09881422924901186,2.1334408485905247e-81,0.901185770750988
130,62291.0,1.420422459719481e-81,0.13157894736842105,1.420422459719481e-81,0.868421052631579
